reviews
" 	""I liked the play a lot. My husband was s than thrilled. We sat in row L on the left side and there was a tall guy in front of me who had his hair """"spiked."""" He kept on moving his neck as if he had a crick in it. I had a hard time finding a good vantage point. So my husband traded seats during the intermission and I could see it much better. The show is not for everyone and I can imagine some people would be offended by parts of it. ""			The Book of 	Irreverent But Funny	Karen S	--	"
" 	I've love this show since I first heard the music over a year ago. I had hyped it up so much in my head that I was afraid that it could never live up to my expectations"
" 	Irreverent"
" 	evertything you have read or heard is true- funny"
" 	The Book of  was absolutely hilarious. If you remotely like South Park"
" 	Some parts were hysterical and amazing. However"
" 	""As an ex-"
" 	We had obstructed view tickets and it was still fabulous.			The Book of 	love it!	lmcderm	--	"
" 	what a hoot - irreverent"
" 	great show funny and had crow standing and applauding will be there a long time			The Book of 	book of 	pizz-	--	"
" 	Splurged for the Book of  tix and went with my -year old and husband. It was very funny"
" 	One of the most entertaining Broadway shows I have seen in years. Yes is it offensive"
" 	The best time I have ever had at the theater! Funny"
" 	I knew what to expect since I've seen Parker & Stone's other works"
" 	Okay"
" 	Go see it. Do it. Now. It was amazing. I laughed beginning to end. I think it should go without saying"
" 	Want to wet your pants instead? Book of  will do it. This is a must-see"
" 	You have to enjoy this type of humor"
" 	""This by far is the funniest Broadway show i have seen. Nathan Lane's """"on the way to the forum"""" comes close. The songs were hilarious and catchy. The  references were amazingly accurate but made funny. Highly recommend this show if you are not offended easily and have a sense of humor. ""			The Book of 	Funniest show ever	nycNomad	--	"
" 	Blasphemous"
" 	Hilarious show!!! Very entertaining! The numbers include something for everyone....every style of broadway musical and comedy all rolled into one. Don't miss it!			The Book of 	Something for everyone (adults)	rodman	--	"
" 	""This play is hilarious"
" 	""As I'd expect from Trey Parker and Matt Stone"
" 	Hilarious and original and so much fun!!! Do not miss it! Totally irreverent and very e			The Book of 	You will not stop laughing!	NycRev	--	"
" 	Very creative story about  missionaries traveling to Uganda.Written by creators of South Park and that tells you lot about the humor. Great cast"
" 	We found this show the highlight of our New York visit! great music"
" 	I don't normally give a crap about broadway musicals"
" 	It follows the lines of a typical musical with great signing"
" 	This is a profane"
" 	First Act has one funny line; second act is Southpark potty mouth humor a la Cartman. Enough said?			The Book of 	Southpark at $ plus per ticket	Crater	--	"
" 	A laugh a minute. Kudos to Stone"
" 	What an amazing night out... We have been loo forward to seeing this show since it came out and it didn't disappoint at all.. Hilarious from beginning to end.. catchy tunes and just an all round great night at the theatre (not suitable for children)			The Book of 	Best Show on Broadway	AbsolutelyNoBorders	--	"
" 	Underneath the deep belly laughs are poignant moments and an incisor-sharp perspective on humans and religion. Worth every day of the -month wait and every dollar spent on tickets. 			The Book of 	So much irreverent fun	FrequentT	--	"
" 	 out of !!! I was very impressed with The Book of . The acting and the singing was fantastic"
" 	Cynical"
" 	I was laughing so hard it hurt. Very funny musical comedy			The Book of 	Great time	LLB	--	"
" 	Only for adults. I would really recommend the show for anyone who wants to have a great laugh!			The Book of 	Great	Adam W	--	"
" 	Second time for me to watch this very funny broadway show by the guys that are SouthPark. 			The Book of 	Best broadway show	philleahy	--	"
" 	Very funny"
" 	The Book of  is not for the Religious"
" 	I have been a fan of South Park"
" 	My spouse love this and did not stop laughing a moment...he gets South Park..... My catholic school education came back to me haunting .....sacreligious...it was too over the top for me.....different strokes different folks.			The Book of 	mixed review	achristine	--	"
" 	love this show. Very entertaining! Great cast"
" 	""from the creators of south park. its a great take on the  faith (or maybe religion in general) and the strugg some have to go to in order to defend their beliefs. It has great """"-"""" inspired scenes as well""			The Book of 	sacrilegiously funny!	Manny C	--	"
" 	""In NY with my son for college auditions for a week and this is the only show he really wanted to see. I was able to score decent tickets through a reseller for a non absurd price so we went. The show is very good but since the writers are """"South Park"""" guys"
" 	It's crass"
" 	Go see it. Most people I've talked to never heard of it. Tony awards...Hello?			The Book of 	Funny"
" 	Great music"
" 	this show was funny and had some good music but didn't live up to the hype in my opinion.			The Book of 	funny but not great	Kelly-Lexi	--	"
" 	Way too expensive but my son just had to see it. Beautiful theatre.			The Book of 	naughty...but funny	newventurer	--	"
" 	This is probably the best show in NYC in right now. Amazing original cast! Remember to book tickets way ahead of time or try your luck at the same day lottery. They have stand-in tickets available if you're willing to wait. It's a small theater so seats are all pretty decent.			The Book of 	You will laugh	smerfette	--	"
" 	""One of the funniest shows Ive every seen. Well worth the $$$ for tickets. Yes some of the language is cringe worthy but all in line with the story. As they say """" just turn it off like a light switch"""" and enjoy the performance.""			The Book of 	Funny as!	Petera	--	"
" 	Clever"
" 	It was even more than I expected. I tried to get tickets last year but it was sold out many months in advance. The performances were spot on and like all works of Matt Stone and Trey Parker"
" 	OK the tickets were not cheap"
" 	From all the hype I thought it would be different. But it was excellent. Do yourself a favor - don't listen to the music before hand. This is a comedy if you hear the music you will know all the punchlines. 			The Book of 	It's still just Broadway	jenforgash	--	"
